Ranking,University Name,Location,Teaching,International Outlook,Research,Citations,Industry Income,Overall score,Free
68,宾州州立大学Pennsylvania State University,United States,55.6,42.7,63.3,82.9,51.9,65.0,免费评估
69,Erasmus University Rotterdam,Netherlands,38.8,77.1,56.8,95.6,57.7,64.6,免费评估
70,普渡大学Purdue University,United States,57.2,67.7,66.8,69.0,62.5,64.5,免费评估
71,布里斯托大学University of Bristol,United Kingdom,45.9,83.2,51.7,92.7,40.9,64.4,免费评估
72,俄亥俄州立大学Ohio State University,United States,57.0,54.6,53.1,86.2,50.6,64.2,免费评估
72,Seoul National University,"Korea, Republic of",70.2,32.4,69.8,58.8,85.2,64.2,免费评估
74,蒙纳什大学Monash University,Australia,49.5,87.1,57.4,78.5,76.0,64.0,免费评估
75,Free University of Berlin,Germany,58.1,67.2,67.3,66.9,38.9,63.7,免费评估
76,香港中文大学The Chinese University of Hong Kong,Hong Kong,52.2,84.0,60.4,74.6,44.7,63.6,免费评估
77,Leiden University,Netherlands,46.1,68.1,57.9,86.1,47.3,63.3,免费评估
78,新南威尔士大学The University of New South Wales,Australia,43.2,91.0,58.6,81.4,49.7,63.0,免费评估
78,RWTH Aachen University,Germany,53.3,53.4,63.7,71.3,99.4,63.0,免费评估
80,University of Groningen,Netherlands,41.9,66.4,55.1,87.1,79.9,62.2,免费评估
80,匹兹堡大学University of Pittsburgh-Pittsburgh Campus,United States,49.2,35.4,51.9,94.2,39.6,62.2,免费评估
82,达特茅斯学院Dartmouth College,United States,58.6,37.9,41.1,94.2,39.9,62.0,免费评估
82,埃默里大学Emory University,United States,52.9,52.7,39.7,97.4,43.2,62.0,免费评估
82,Technical University of Berlin,Germany,49.8,60.8,59.3,74.3,98.0,62.0,免费评估
82,华威大学The University of Warwick,United Kingdom,46.8,91.4,52.6,80.9,40.8,62.0,免费评估
86,Utrecht University,Netherlands,46.1,57.6,48.5,90.7,80.7,61.9,免费评估
87,莱斯大学Rice University,United States,46.9,69.5,38.7,99.1,43.4,61.7,免费评估
88,格拉斯哥大学University of Glasgow,United Kingdom,40.6,88.6,47.8,90.6,39.4,61.4,免费评估
89,Korea Advanced Institute of Science and Technology (KAIST),"Korea, Republic of",55.7,34.3,53.2,78.5,100.0,61.3,免费评估
89,University of Tübingen,Germany,46.0,57.8,56.2,82.9,56.3,61.3,免费评估
91,赫尔大学University of Hull,Finland,47.0,52.2,57.6,83.5,34.9,61.2,免费评估
91,Kyoto University,Japan,70.2,28.0,70.1,50.4,75.1,61.2,免费评估
93,Uppsala University,Sweden,43.0,59.9,57.1,85.2,40.4,61.1,免费评估
94,Maastricht University,Netherlands,39.2,96.0,48.6,84.4,85.7,61.0,免费评估
95,University of Freiburg,Germany,45.9,61.1,49.9,83.6,100.0,60.9,免费评估
96,杜伦大学Durham University,United Kingdom,43.0,87.0,49.0,85.0,37.4,60.6,免费评估
96,Lund University,Sweden,41.3,74.6,53.1,83.2,68.5,60.6,免费评估
98,Aarhus University,Denmark,39.0,75.7,54.7,83.0,65.4,60.3,免费评估
98,University of Basel,Switzerland,40.1,94.4,36.8,92.4,99.3,60.3,免费评估
98,"加利福尼亚大学欧文分校University of California, Irvine",United States,42.5,62.3,45.0,94.1,45.5,60.3,免费评估
101,密歇根州立大学Michigan State University,United States,51.6,58.8,48.9,81.1,38.5,59.9,免费评估
102,University of Mannheim,Germany,39.1,57.7,51.3,88.3,76.4,59.8,免费评估
103,蒙特利尔大学University of Montreal,Canada,46.8,85.0,47.8,77.4,67.7,59.7,免费评估
104,乔治城大学Georgetown University,United States,56.7,47.3,39.3,84.6,74.4,59.6,免费评估
104,Pohang University of Science and Technology,"Korea, Republic of",53.8,34.2,48.7,79.2,99.6,59.6,免费评估
106,University of Zurich,Switzerland,46.4,89.3,38.5,87.5,44.2,59.5,免费评估
107,阿尔伯塔大学University of Alberta,Canada,49.5,82.7,53.0,69.9,61.3,59.4,免费评估
108,范德堡大学Vanderbilt University,United States,50.1,29.8,37.3,96.7,73.5,59.3,免费评估
109,谢菲尔德大学The University of Sheffield,United Kingdom,42.3,83.1,47.6,82.7,44.7,59.1,免费评估
110,University of Bern,Switzerland,43.2,83.8,43.0,82.8,75.5,58.9,免费评估
110,圣安德鲁斯大学University of St Andrews,United Kingdom,45.2,94.3,44.3,80.3,33.7,58.9,免费评估
112,University of G?ttingen,Germany,49.7,56.6,48.0,81.1,34.8,58.8,免费评估
113,University of Bonn,Germany,47.2,64.6,40.8,88.3,37.3,58.7,免费评估
113,麦克马斯特大学McMaster University,Canada,43.5,76.2,45.4,82.3,66.1,58.7,免费评估
113,伦敦大学玛丽女王学院Queen Mary University of London,United Kingdom,34.0,94.3,39.7,95.1,40.0,58.7,免费评估
116,科罗拉多大学波尔得分校University of Colorado Boulder,United States,42.5,39.4,43.7,96.1,38.0,58.6,免费评估
116,école Polytechnique,France,58.6,92.3,40.6,67.2,71.9,58.6,免费评估
118,Ghent University,Belgium,43.0,55.1,55.5,75.7,84.4,58.5,免费评估
119,香港城市大学City University of Hong Kong,Hong Kong,42.1,83.5,44.5,81.6,66.4,58.4,免费评估
120,University of Copenhagen,Denmark,46.8,82.3,33.1,89.8,44.2,58.2,免费评估
121,Pierre and Marie Curie University,France,52.9,71.4,33.7,86.2,38.2,58.1,免费评估
121,Radboud University Nijmegen,Netherlands,35.0,68.3,50.6,87.2,45.2,58.1,免费评估
121,南安普顿大学University of Southampton,United Kingdom,39.2,90.2,46.1,82.8,39.2,58.1,免费评估
121,"弗吉尼亚大学University of Virginia,Main Campus",United States,53.7,44.6,38.6,86.6,41.9,58.1,免费评估
125,西澳大学The University of Western Australia,Australia,32.3,92.9,44.9,89.0,48.8,58.0,免费评估
126,凯斯西储大学Case Western Reserve University,United States,50.2,42.0,38.9,90.2,36.8,57.9,免费评估
126,埃克塞特大学University of Exeter,United Kingdom,34.6,87.6,39.2,94.3,34.9,57.9,免费评估
128,Université Catholique de Louvain,Belgium,39.6,75.6,51.3,78.5,51.5,57.8,免费评估
129,约克大学University of York,United Kingdom,42.5,84.5,45.9,79.8,34.1,57.7,免费评估
130,伯明翰大学University of Birmingham,United Kingdom,38.6,84.2,42.4,86.8,38.0,57.6,免费评估
131,Arizona State University,United States,38.5,49.7,48.9,87.7,36.6,57.2,免费评估
132,University of Oslo,Norway,39.7,71.2,43.1,85.5,42.9,56.9,免费评估
133,利兹大学University of Leeds,United Kingdom,42.3,78.2,43.0,81.3,39.0,56.8,免费评估
134,佛罗里达大学University of Florida,United States,53.6,35.2,48.1,72.9,65.7,56.6,免费评估
135,塔夫茨大学Tufts University,United States,48.1,50.5,34.3,88.5,58.5,56.5,免费评估
135,Ulm University,Germany,38.2,56.9,38.1,91.0,84.0,56.5,免费评估
137,University of Geneva,Switzerland,37.4,98.3,41.1,79.3,66.7,56.4,免费评估
137,兰卡斯特大学University of Lancaster,United Kingdom,37.0,89.1,40.9,84.7,35.6,56.4,免费评估
137,Scuola Normale Superiore di Pisa,Italy,54.0,47.3,47.5,70.3,51.6,56.4,免费评估
137,Sungkyunkwan University (SKKU),"Korea, Republic of",53.7,39.6,50.6,66.5,88.9,56.4,免费评估
141,"罗格斯大学Rutgers, The State University of New Jersey, New Brunswick",United States,47.7,35.6,49.8,77.9,36.6,56.2,免费评估
142,阿德莱德大学The University of Adelaide,Australia,37.1,86.3,43.9,78.8,67.5,56.1,免费评估
143,圣母诺特丹大学University of Notre Dame,United States,50.2,48.2,40.7,80.2,37.4,55.9,免费评估
144,Karlsruhe Institute of Technology,Germany,41.3,59.5,45.2,76.4,98.3,55.8,免费评估
144,Stockholm University,Sweden,32.2,72.1,46.2,86.8,33.8,55.8,免费评估
146,加利福尼亚大学圣克鲁兹分校University of California， Santa Cruz,United States,34.7,48.7,35.3,99.8,40.9,55.6,免费评估
147,诺丁汉大学The University of Nottingham,United Kingdom,41.0,81.6,41.3,78.9,39.8,55.5,免费评估
148,University of Cape Town,South Africa,32.4,80.1,37.2,87.3,88.8,55.3,免费评估
149,萨塞克斯大学The University of Sussex,United Kingdom,32.6,88.8,37.9,88.1,33.7,55.1,免费评估
150,印第安纳大学伯明顿主校区Indiana University Bloomington,United States,46.4,47.0,40.2,82.1,-,55.0,免费评估
151,University of Lausanne,Switzerland,31.8,90.1,46.6,75.6,76.1,54.9,免费评估
151,罗彻斯特大学University of Rochester,United States,43.4,58.9,32.4,89.4,38.9,54.9,免费评估
153,University of Science and Technology of China,China,51.8,24.2,43.4,74.7,77.6,54.7,免费评估
153,University of Twente,Netherlands,36.8,83.6,46.7,70.8,84.6,54.7,免费评估
155,Fudan University,China,55.3,37.5,47.0,65.7,53.2,54.6,免费评估
156,University of Arizona,United States,42.9,41.7,42.2,83.2,35.6,54.5,免费评估
156,VU University Amsterdam,Netherlands,33.1,58.9,40.2,89.4,50.3,54.5,免费评估
158,利物浦大学The University of Liverpool,United Kingdom,35.1,87.7,35.2,85.7,37.4,54.3,免费评估
159,KTH Royal Institute of Technology,Sweden,42.5,83.3,45.3,67.4,51.1,54.1,免费评估
160,University of Erlangen-Nuremberg,Germany,38.7,49.1,43.6,77.3,96.0,54.0,免费评估
161,University of Münster,Germany,40.8,44.3,38.3,84.4,62.6,53.9,免费评估
161,University of Vienna,Austria,41.1,93.0,46.6,65.9,33.5,53.9,免费评估
163,Autonomous University of Barcelona,Spain,39.4,52.3,36.4,86.7,39.9,53.7,免费评估
164,TU Dresden,Germany,42.3,49.4,45.6,70.2,95.7,53.5,免费评估
165,奥克兰大学The University of Auckland,New Zealand,32.8,90.5,40.8,75.8,70.5,53.4,免费评估
165,加州大学河滨分校University of California-Riverside,United States,32.0,62.2,33.7,93.4,40.5,53.4,免费评估
165,东英吉利大学University of East Anglia,United Kingdom,30.7,84.3,31.1,92.4,32.4,53.4,免费评估
165,University of Massachusetts,United States,40.4,51.5,34.8,85.6,50.2,53.4,免费评估
169,Texas A&M University,United States,53.1,50.1,57.0,50.7,46.9,53.2,免费评估
170,University of Cologne,Germany,40.2,55.9,38.3,79.2,64.3,53.1,免费评估
170,University of Gothenburg,Sweden,30.3,59.6,40.5,87.9,39.9,53.1,免费评估
172,莱斯特大学University of Leicester,United Kingdom,30.9,87.6,32.4,88.4,35.1,53.0,免费评估
173,伦敦皇家霍洛威大学RoyalHolloway University of London,United Kingdom,33.3,93.0,32.3,84.5,35.7,52.9,免费评估
173,滑铁卢大学University of Waterloo,Canada,37.8,77.5,44.9,70.8,41.0,52.9,免费评估
175,Pompeu Fabra University,Spain,30.3,65.1,33.0,93.1,40.5,52.8,免费评估
176,Technical University of Denmark,Denmark,38.3,85.8,30.0,80.2,60.6,52.5,免费评估
177,Eindhoven University of Technology,Netherlands,36.6,72.0,43.5,71.7,56.9,52.4,免费评估
178,University of Luxembourg,Luxembourg,29.7,99.9,30.0,85.8,40.6,52.2,免费评估
179,Paris-Sud University,France,40.6,64.0,31.1,83.2,32.5,52.1,免费评估
180,邓迪大学University of Dundee,United Kingdom,26.7,79.1,31.0,92.3,43.8,52.0,免费评估
180,University of Hamburg,Germany,42.0,56.7,41.6,70.5,60.6,52.0,免费评估
182,卡迪夫大学Cardiff University,United Kingdom,31.8,78.9,36.9,80.9,37.0,51.7,免费评估
182,迈阿密大学University of Miami,United States,43.1,65.8,17.1,92.5,38.1,51.7,免费评估
182,东北大学Northeastern University,United States,38.2,63.0,25.7,89.8,35.5,51.7,免费评估
182,University of the Witwatersrand,South Africa,26.4,69.4,37.3,82.9,100.0,51.7,免费评估
186,Hebrew University of Jerusalem,Israel,44.3,56.1,39.6,71.1,35.4,51.6,免费评估
186,University of Würzburg,Germany,34.8,51.2,37.0,83.4,48.1,51.6,免费评估
188,阿伯丁大学University of Aberdeen,United Kingdom,31.0,92.0,31.2,82.6,44.5,51.5,免费评估
188,Lomonosov Moscow State University,Russian Federation,75.2,59.9,61.6,12.5,89.1,51.5,免费评估
190,纽卡斯尔大学Newcastle University,United Kingdom,33.6,84.9,32.1,81.0,38.7,51.3,免费评估
190,Scuola Superiore Sant’Anna,Italy,44.7,44.9,33.9,74.1,86.6,51.3,免费评估
192,香港理工大学The Hong Kong Polytechnic University,Hong Kong,35.0,79.7,41.8,69.9,47.9,51.2,免费评估
192,雷丁大学University of Reading,United Kingdom,36.8,86.6,37.5,71.6,36.6,51.2,免费评估
194,University of Konstanz,Germany,39.8,62.6,44.5,64.4,73.1,51.1,免费评估
195,卡尔加里大学Calgary University,Canada,34.8,71.5,35.2,77.9,48.8,51.0,免费评估
195,National Taiwan University,Taiwan,51.4,29.9,52.5,54.5,47.8,51.0,免费评估
197,University of Duisburg-Essen,Germany,34.1,50.6,28.7,87.5,77.8,50.9,免费评估
198,Brandeis University,United States,29.8,49.2,24.6,99.7,33.8,50.8,免费评估
198,Tilburg University,Netherlands,38.8,74.3,50.2,57.0,58.0,50.8,免费评估
200,University of Illinois at Chicago,United States,46.0,57.1,35.3,69.6,41.6,50.6,免费评估
